timestamp,silo_id,depth_m,temp_c,co_ppm,voc_index,label
2026-01-12 07:10:09.106283,SILO_001,8,23.58,2.31,9.89,Safe
2026-01-12 07:10:09.106283,SILO_001,9,25.93,2.29,9.1,Safe
2026-01-12 07:10:09.106283,SILO_001,10,25.72,1.21,11.44,Safe
2026-01-12 08:10:09.106283,SILO_001,0,19.91,2.08,9.27,Safe
2026-01-12 08:10:09.106283,SILO_001,1,20.77,3.37,11.28,Safe
2026-01-12 08:10:09.106283,SILO_001,2,21.67,1.28,9.55,Safe
2026-01-12 08:10:09.106283,SILO_001,3,21.26,0.82,10.95,Safe
2026-01-12 08:10:09.106283,SILO_001,4,23.06,1.86,10.28,Safe
2026-01-12 08:10:09.106283,SILO_001,5,23.63,1.94,10.33,Safe
2026-01-12 08:10:09.106283,SILO_001,6,24.77,2.86,7.83,Safe
2026-01-12 08:10:09.106283,SILO_001,7,24.7,2.73,7.26,Safe
2026-01-12 08:10:09.106283,SILO_001,8,22.57,1.45,7.32,Safe
2026-01-12 08:10:09.106283,SILO_001,9,25.3,2.12,8.71,Safe
2026-01-12 08:10:09.106283,SILO_001,10,24.11,2.13,10.03,Safe
2026-01-12 09:10:09.106283,SILO_001,0,19.68,2.21,10.51,Safe
2026-01-12 09:10:09.106283,SILO_001,1,21.4,2.53,12.71,Safe
2026-01-12 09:10:09.106283,SILO_001,2,20.79,2.03,11.24,Safe
2026-01-12 09:10:09.106283,SILO_001,3,20.75,2.0,7.61,Safe
2026-01-12 09:10:09.106283,SILO_001,4,23.48,2.66,8.56,Safe
2026-01-12 09:10:09.106283,SILO_001,5,22.1,2.75,10.11,Safe
2026-01-12 09:10:09.106283,SILO_001,6,21.66,2.52,8.55,Safe
2026-01-12 09:10:09.106283,SILO_001,7,23.26,2.3,10.72,Safe
2026-01-12 09:10:09.106283,SILO_001,8,23.72,2.14,9.46,Safe
2026-01-12 09:10:09.106283,SILO_001,9,23.63,1.88,9.82,Safe
2026-01-12 09:10:09.106283,SILO_001,10,24.8,2.67,13.14,Safe
2026-01-12 10:10:09.106283,SILO_001,0,19.4,1.51,7.82,Safe
2026-01-12 10:10:09.106283,SILO_001,1,20.4,1.8,7.63,Safe
2026-01-12 10:10:09.106283,SILO_001,2,21.21,2.84,11.03,Safe
2026-01-12 10:10:09.106283,SILO_001,3,20.24,3.22,10.77,Safe
2026-01-12 10:10:09.106283,SILO_001,4,21.26,2.46,12.51,Safe
2026-01-12 10:10:09.106283,SILO_001,5,22.89,1.78,7.59,Safe
2026-01-12 10:10:09.106283,SILO_001,6,23.38,1.93,10.9,Safe
2026-01-12 10:10:09.106283,SILO_001,7,22.67,2.14,11.32,Safe
2026-01-12 10:10:09.106283,SILO_001,8,23.44,2.78,11.45,Safe
2026-01-12 10:10:09.106283,SILO_001,9,24.49,1.92,10.18,Safe
2026-01-12 10:10:09.106283,SILO_001,10,27.59,1.1,10.44,Safe
2026-01-12 11:10:09.106283,SILO_001,0,18.86,1.19,6.13,Safe
2026-01-12 11:10:09.106283,SILO_001,1,20.35,2.02,12.77,Safe
2026-01-12 11:10:09.106283,SILO_001,2,20.05,2.84,11.42,Safe
2026-01-12 11:10:09.106283,SILO_001,3,20.69,1.95,8.8,Safe
2026-01-12 11:10:09.106283,SILO_001,4,19.67,1.69,8.32,Safe
2026-01-12 11:10:09.106283,SILO_001,5,24.49,1.24,7.1,Safe
2026-01-12 11:10:09.106283,SILO_001,6,21.64,1.79,9.38,Safe
2026-01-12 11:10:09.106283,SILO_001,7,23.34,2.24,9.33,Safe
2026-01-12 11:10:09.106283,SILO_001,8,21.96,2.51,11.11,Safe
2026-01-12 11:10:09.106283,SILO_001,9,22.52,1.99,13.03,Safe
2026-01-12 11:10:09.106283,SILO_001,10,26.01,2.95,5.47,Safe
2026-01-12 12:10:09.106283,SILO_001,0,19.02,1.78,7.41,Safe
2026-01-12 12:10:09.106283,SILO_001,1,19.91,1.19,12.17,Safe
2026-01-12 12:10:09.106283,SILO_001,2,21.43,1.39,12.56,Safe
2026-01-12 12:10:09.106283,SILO_001,3,21.19,2.38,9.41,Safe
2026-01-12 12:10:09.106283,SILO_001,4,19.1,2.21,9.06,Safe
2026-01-12 12:10:09.106283,SILO_001,5,22.61,1.62,12.12,Safe
2026-01-12 12:10:09.106283,SILO_001,6,23.88,2.31,13.08,Safe
2026-01-12 12:10:09.106283,SILO_001,7,23.12,1.35,11.1,Safe
2026-01-12 12:10:09.106283,SILO_001,8,23.97,3.05,7.16,Safe
2026-01-12 12:10:09.106283,SILO_001,9,24.92,1.89,5.93,Safe
2026-01-12 12:10:09.106283,SILO_001,10,24.25,2.08,11.61,Safe
2026-01-12 13:10:09.106283,SILO_001,0,18.41,2.07,13.38,Safe
2026-01-12 13:10:09.106283,SILO_001,1,21.02,0.98,11.21,Safe
2026-01-12 13:10:09.106283,SILO_001,2,20.82,2.71,9.88,Safe
2026-01-12 13:10:09.106283,SILO_001,3,21.45,1.62,10.57,Safe
2026-01-12 13:10:09.106283,SILO_001,4,22.17,2.42,13.35,Safe
2026-01-12 13:10:09.106283,SILO_001,5,23.05,2.8,7.86,Safe
2026-01-12 13:10:09.106283,SILO_001,6,23.56,2.28,13.17,Safe
2026-01-12 13:10:09.106283,SILO_001,7,23.68,2.79,9.08,Safe
2026-01-12 13:10:09.106283,SILO_001,8,22.73,1.24,14.03,Safe
2026-01-12 13:10:09.106283,SILO_001,9,26.55,1.49,8.7,Safe
2026-01-12 13:10:09.106283,SILO_001,10,23.31,1.77,7.98,Safe
2026-01-12 14:10:09.106283,SILO_001,0,20.41,2.54,11.37,Safe
2026-01-12 14:10:09.106283,SILO_001,1,21.96,1.92,11.87,Safe
2026-01-12 14:10:09.106283,SILO_001,2,22.49,2.0,13.91,Safe
2026-01-12 14:10:09.106283,SILO_001,3,21.89,1.97,10.89,Safe
2026-01-12 14:10:09.106283,SILO_001,4,21.02,1.98,7.51,Safe
2026-01-12 14:10:09.106283,SILO_001,5,20.65,1.87,10.86,Safe
2026-01-12 14:10:09.106283,SILO_001,6,23.92,1.49,10.84,Safe
2026-01-12 14:10:09.106283,SILO_001,7,22.2,2.28,12.1,Safe
2026-01-12 14:10:09.106283,SILO_001,8,25.57,1.83,11.91,Safe
2026-01-12 14:10:09.106283,SILO_001,9,21.82,2.27,10.18,Safe
2026-01-12 14:10:09.106283,SILO_001,10,24.88,2.59,11.12,Safe
2026-01-12 15:10:09.106283,SILO_001,0,21.02,2.01,8.89,Safe
2026-01-12 15:10:09.106283,SILO_001,1,19.63,1.86,9.7,Safe
2026-01-12 15:10:09.106283,SILO_001,2,21.81,1.76,9.86,Safe
2026-01-12 15:10:09.106283,SILO_001,3,22.51,2.01,12.21,Safe
2026-01-12 15:10:09.106283,SILO_001,4,21.99,1.8,10.79,Safe
2026-01-12 15:10:09.106283,SILO_001,5,23.1,2.68,11.33,Safe
2026-01-12 15:10:09.106283,SILO_001,6,22.02,3.54,9.86,Safe
2026-01-12 15:10:09.106283,SILO_001,7,25.52,1.05,13.71,Safe
2026-01-12 15:10:09.106283,SILO_001,8,24.62,2.86,9.87,Safe
2026-01-12 15:10:09.106283,SILO_001,9,24.53,2.9,10.59,Safe
2026-01-12 15:10:09.106283,SILO_001,10,26.0,1.67,7.36,Safe
2026-01-12 16:10:09.106283,SILO_001,0,19.32,1.25,9.97,Safe
2026-01-12 16:10:09.106283,SILO_001,1,20.39,2.72,13.18,Safe
2026-01-12 16:10:09.106283,SILO_001,2,21.47,1.91,7.64,Safe
2026-01-12 16:10:09.106283,SILO_001,3,21.34,1.5,10.13,Safe
2026-01-12 16:10:09.106283,SILO_001,4,21.74,2.35,10.27,Safe
2026-01-12 16:10:09.106283,SILO_001,5,21.09,1.54,6.52,Safe
2026-01-12 16:10:09.106283,SILO_001,6,22.67,2.62,9.28,Safe
2026-01-12 16:10:09.106283,SILO_001,7,22.79,2.59,6.01,Safe
2026-01-12 16:10:09.106283,SILO_001,8,22.91,2.65,12.51,Safe
2026-01-12 16:10:09.106283,SILO_001,9,24.88,1.78,12.32,Safe
2026-01-12 16:10:09.106283,SILO_001,10,24.96,1.58,11.06,Safe
2026-01-12 17:10:09.106283,SILO_001,0,21.33,2.13,11.41,Safe
2026-01-12 17:10:09.106283,SILO_001,1,21.4,2.23,10.73,Safe
2026-01-12 17:10:09.106283,SILO_001,2,21.9,1.57,10.39,Safe
2026-01-12 17:10:09.106283,SILO_001,3,20.93,1.99,10.46,Safe
2026-01-12 17:10:09.106283,SILO_001,4,21.36,2.26,12.15,Safe
2026-01-12 17:10:09.106283,SILO_001,5,22.51,0.81,14.9,Safe
2026-01-12 17:10:09.106283,SILO_001,6,24.95,2.03,10.05,Safe
2026-01-12 17:10:09.106283,SILO_001,7,21.8,1.33,11.06,Safe
2026-01-12 17:10:09.106283,SILO_001,8,24.55,1.41,7.89,Safe
2026-01-12 17:10:09.106283,SILO_001,9,24.11,1.62,8.6,Safe
2026-01-12 17:10:09.106283,SILO_001,10,23.93,1.46,7.86,Safe
2026-01-12 18:10:09.106283,SILO_001,0,20.59,1.7,7.88,Safe
2026-01-12 18:10:09.106283,SILO_001,1,20.5,2.46,7.86,Safe
2026-01-12 18:10:09.106283,SILO_001,2,21.12,1.81,10.6,Safe
2026-01-12 18:10:09.106283,SILO_001,3,20.27,2.41,7.68,Safe
2026-01-12 18:10:09.106283,SILO_001,4,21.42,2.01,8.92,Safe
2026-01-12 18:10:09.106283,SILO_001,5,21.25,1.91,12.46,Safe
2026-01-12 18:10:09.106283,SILO_001,6,22.45,2.76,8.79,Safe
2026-01-12 18:10:09.106283,SILO_001,7,22.94,1.87,7.99,Safe
2026-01-12 18:10:09.106283,SILO_001,8,23.62,1.66,11.0,Safe
2026-01-12 18:10:09.106283,SILO_001,9,23.95,2.48,11.65,Safe
2026-01-12 18:10:09.106283,SILO_001,10,25.09,2.17,8.43,Safe
2026-01-12 19:10:09.106283,SILO_001,0,20.74,2.64,8.32,Safe
2026-01-12 19:10:09.106283,SILO_001,1,21.28,1.49,8.22,Safe
2026-01-12 19:10:09.106283,SILO_001,2,20.55,1.65,10.38,Safe
2026-01-12 19:10:09.106283,SILO_001,3,19.55,2.66,11.99,Safe
2026-01-12 19:10:09.106283,SILO_001,4,22.6,1.91,8.88,Safe
2026-01-12 19:10:09.106283,SILO_001,5,21.38,2.72,11.19,Safe
2026-01-12 19:10:09.106283,SILO_001,6,25.68,2.39,11.76,Safe
2026-01-12 19:10:09.106283,SILO_001,7,23.1,2.16,8.12,Safe
2026-01-12 19:10:09.106283,SILO_001,8,23.21,1.94,7.01,Safe
2026-01-12 19:10:09.106283,SILO_001,9,24.56,2.45,14.58,Safe
2026-01-12 19:10:09.106283,SILO_001,10,24.97,1.8,5.93,Safe
2026-01-12 20:10:09.106283,SILO_001,0,22.02,2.76,12.71,Safe
2026-01-12 20:10:09.106283,SILO_001,1,20.36,0.95,9.95,Safe
2026-01-12 20:10:09.106283,SILO_001,2,20.49,1.79,11.11,Safe
2026-01-12 20:10:09.106283,SILO_001,3,20.83,2.9,12.52,Safe
2026-01-12 20:10:09.106283,SILO_001,4,21.29,2.86,12.64,Safe
2026-01-12 20:10:09.106283,SILO_001,5,22.41,2.26,8.53,Safe
2026-01-12 20:10:09.106283,SILO_001,6,24.95,2.1,9.21,Safe
2026-01-12 20:10:09.106283,SILO_001,7,24.97,2.23,8.73,Safe
2026-01-12 20:10:09.106283,SILO_001,8,25.39,2.0,8.83,Safe
2026-01-12 20:10:09.106283,SILO_001,9,26.28,2.07,9.98,Safe
2026-01-12 20:10:09.106283,SILO_001,10,25.72,0.57,8.21,Safe
2026-01-12 21:10:09.106283,SILO_001,0,20.15,2.69,10.64,Safe
2026-01-12 21:10:09.106283,SILO_001,1,20.61,1.76,11.01,Safe
2026-01-12 21:10:09.106283,SILO_001,2,20.87,1.74,10.74,Safe
2026-01-12 21:10:09.106283,SILO_001,3,22.52,1.55,8.53,Safe
2026-01-12 21:10:09.106283,SILO_001,4,22.59,2.32,11.33,Safe
2026-01-12 21:10:09.106283,SILO_001,5,22.09,2.55,12.52,Safe
2026-01-12 21:10:09.106283,SILO_001,6,22.79,1.08,7.92,Safe
2026-01-12 21:10:09.106283,SILO_001,7,23.75,2.16,10.32,Safe
2026-01-12 21:10:09.106283,SILO_001,8,23.45,2.35,9.89,Safe
2026-01-12 21:10:09.106283,SILO_001,9,25.56,1.12,9.12,Safe
2026-01-12 21:10:09.106283,SILO_001,10,25.61,2.3,10.34,Safe
2026-01-12 22:10:09.106283,SILO_001,0,17.89,1.57,13.06,Safe
2026-01-12 22:10:09.106283,SILO_001,1,21.28,2.5,9.18,Safe
2026-01-12 22:10:09.106283,SILO_001,2,22.07,2.01,9.06,Safe
2026-01-12 22:10:09.106283,SILO_001,3,21.32,1.11,10.8,Safe
2026-01-12 22:10:09.106283,SILO_001,4,20.83,2.02,6.5,Safe
2026-01-12 22:10:09.106283,SILO_001,5,22.65,1.45,11.14,Safe
2026-01-12 22:10:09.106283,SILO_001,6,24.02,2.34,13.17,Safe
2026-01-12 22:10:09.106283,SILO_001,7,24.15,1.32,9.66,Safe
2026-01-12 22:10:09.106283,SILO_001,8,23.58,0.61,9.04,Safe
2026-01-12 22:10:09.106283,SILO_001,9,23.78,2.79,8.46,Safe
2026-01-12 22:10:09.106283,SILO_001,10,23.88,2.15,16.75,Safe
2026-01-12 23:10:09.106283,SILO_001,0,19.13,2.08,9.81,Safe
2026-01-12 23:10:09.106283,SILO_001,1,19.37,2.18,9.48,Safe
2026-01-12 23:10:09.106283,SILO_001,2,22.32,3.21,11.09,Safe
2026-01-12 23:10:09.106283,SILO_001,3,21.39,2.71,6.82,Safe
2026-01-12 23:10:09.106283,SILO_001,4,20.94,3.17,8.48,Safe
2026-01-12 23:10:09.106283,SILO_001,5,24.26,1.97,9.85,Safe
2026-01-12 23:10:09.106283,SILO_001,6,23.8,1.7,8.8,Safe
2026-01-12 23:10:09.106283,SILO_001,7,23.92,2.14,5.35,Safe
2026-01-12 23:10:09.106283,SILO_001,8,25.11,2.4,9.49,Safe
2026-01-12 23:10:09.106283,SILO_001,9,24.51,2.52,9.59,Safe
2026-01-12 23:10:09.106283,SILO_001,10,25.85,1.86,7.85,Safe
2026-01-13 00:10:09.106283,SILO_001,0,19.54,2.84,11.01,Safe
2026-01-13 00:10:09.106283,SILO_001,1,21.04,2.18,9.98,Safe
2026-01-13 00:10:09.106283,SILO_001,2,21.02,2.83,13.56,Safe
2026-01-13 00:10:09.106283,SILO_001,3,21.13,2.85,11.41,Safe
2026-01-13 00:10:09.106283,SILO_001,4,21.12,1.8,8.4,Safe
2026-01-13 00:10:09.106283,SILO_001,5,22.58,2.39,12.15,Safe
2026-01-13 00:10:09.106283,SILO_001,6,24.52,0.95,13.32,Safe
2026-01-13 00:10:09.106283,SILO_001,7,24.1,2.33,8.16,Safe
2026-01-13 00:10:09.106283,SILO_001,8,22.8,1.97,11.04,Safe
2026-01-13 00:10:09.106283,SILO_001,9,25.96,1.84,9.65,Safe
2026-01-13 00:10:09.106283,SILO_001,10,24.43,2.01,10.37,Safe
2026-01-13 01:10:09.106283,SILO_001,0,19.99,1.66,8.23,Safe
2026-01-13 01:10:09.106283,SILO_001,1,18.63,1.74,8.12,Safe
2026-01-13 01:10:09.106283,SILO_001,2,21.22,2.03,10.63,Safe
2026-01-13 01:10:09.106283,SILO_001,3,22.54,1.74,11.84,Safe
2026-01-13 01:10:09.106283,SILO_001,4,22.21,2.69,10.35,Safe
2026-01-13 01:10:09.106283,SILO_001,5,22.55,1.92,11.88,Safe
2026-01-13 01:10:09.106283,SILO_001,6,23.92,1.96,12.62,Safe
2026-01-13 01:10:09.106283,SILO_001,7,22.88,2.05,10.07,Safe
2026-01-13 01:10:09.106283,SILO_001,8,24.23,2.11,6.99,Safe
2026-01-13 01:10:09.106283,SILO_001,9,24.12,0.85,8.38,Safe
2026-01-13 01:10:09.106283,SILO_001,10,24.96,1.63,12.09,Safe
2026-01-13 02:10:09.106283,SILO_001,0,21.85,1.68,10.43,Safe
2026-01-13 02:10:09.106283,SILO_001,1,19.49,2.3,9.57,Safe
2026-01-13 02:10:09.106283,SILO_001,2,22.16,1.5,7.92,Safe
2026-01-13 02:10:09.106283,SILO_001,3,22.93,1.75,10.02,Safe
2026-01-13 02:10:09.106283,SILO_001,4,22.6,1.77,10.51,Safe
2026-01-13 02:10:09.106283,SILO_001,5,24.14,1.88,11.18,Safe
2026-01-13 02:10:09.106283,SILO_001,6,24.33,1.35,12.63,Safe
2026-01-13 02:10:09.106283,SILO_001,7,25.63,1.06,9.07,Safe
2026-01-13 02:10:09.106283,SILO_001,8,23.54,2.6,8.17,Safe
2026-01-13 02:10:09.106283,SILO_001,9,23.4,1.98,7.91,Safe
2026-01-13 02:10:09.106283,SILO_001,10,25.04,1.94,10.91,Safe
2026-01-13 03:10:09.106283,SILO_001,0,18.88,2.35,12.82,Safe
2026-01-13 03:10:09.106283,SILO_001,1,20.49,2.42,9.09,Safe
2026-01-13 03:10:09.106283,SILO_001,2,20.73,2.5,7.06,Safe
2026-01-13 03:10:09.106283,SILO_001,3,22.41,2.05,9.88,Safe
2026-01-13 03:10:09.106283,SILO_001,4,21.11,3.47,9.92,Safe
2026-01-13 03:10:09.106283,SILO_001,5,21.85,1.02,10.49,Safe
2026-01-13 03:10:09.106283,SILO_001,6,22.97,1.56,12.38,Safe
2026-01-13 03:10:09.106283,SILO_001,7,25.55,1.79,10.27,Safe
2026-01-13 03:10:09.106283,SILO_001,8,25.07,1.73,10.58,Safe
2026-01-13 03:10:09.106283,SILO_001,9,25.23,2.28,7.72,Safe
2026-01-13 03:10:09.106283,SILO_001,10,25.02,1.61,11.1,Safe
2026-01-13 04:10:09.106283,SILO_001,0,19.95,1.76,14.35,Safe
2026-01-13 04:10:09.106283,SILO_001,1,19.87,1.71,10.56,Safe
2026-01-13 04:10:09.106283,SILO_001,2,23.45,1.71,9.32,Safe
2026-01-13 04:10:09.106283,SILO_001,3,21.25,1.76,7.12,Safe
2026-01-13 04:10:09.106283,SILO_001,4,21.27,1.92,12.14,Safe
2026-01-13 04:10:09.106283,SILO_001,5,22.46,2.76,9.65,Safe
2026-01-13 04:10:09.106283,SILO_001,6,24.43,1.51,9.69,Safe
2026-01-13 04:10:09.106283,SILO_001,7,23.7,1.49,4.54,Safe
2026-01-13 04:10:09.106283,SILO_001,8,25.61,1.64,13.12,Safe
2026-01-13 04:10:09.106283,SILO_001,9,25.01,2.28,9.58,Safe
2026-01-13 04:10:09.106283,SILO_001,10,24.66,2.12,12.46,Safe
2026-01-13 05:10:09.106283,SILO_001,0,18.24,1.83,12.15,Safe
2026-01-13 05:10:09.106283,SILO_001,1,20.28,2.29,13.4,Safe
2026-01-13 05:10:09.106283,SILO_001,2,20.08,2.56,10.7,Safe
2026-01-13 05:10:09.106283,SILO_001,3,22.52,1.68,10.44,Safe
2026-01-13 05:10:09.106283,SILO_001,4,21.32,0.84,10.25,Safe
2026-01-13 05:10:09.106283,SILO_001,5,22.83,1.22,9.38,Safe
2026-01-13 05:10:09.106283,SILO_001,6,22.4,2.82,7.69,Safe
2026-01-13 05:10:09.106283,SILO_001,7,22.31,3.21,10.08,Safe
2026-01-13 05:10:09.106283,SILO_001,8,24.24,2.55,9.77,Safe
2026-01-13 05:10:09.106283,SILO_001,9,24.95,2.61,11.56,Safe
2026-01-13 05:10:09.106283,SILO_001,10,25.7,1.42,10.69,Safe
2026-01-13 06:10:09.106283,SILO_001,0,19.64,1.15,10.99,Safe
2026-01-13 06:10:09.106283,SILO_001,1,21.11,2.53,11.77,Safe
2026-01-13 06:10:09.106283,SILO_001,2,20.64,1.24,11.66,Safe
2026-01-13 06:10:09.106283,SILO_001,3,23.06,1.73,10.83,Safe
2026-01-13 06:10:09.106283,SILO_001,4,22.2,1.44,13.22,Safe
2026-01-13 06:10:09.106283,SILO_001,5,23.07,1.87,12.91,Safe
2026-01-13 06:10:09.106283,SILO_001,6,23.46,2.08,13.16,Safe
2026-01-13 06:10:09.106283,SILO_001,7,24.5,0.76,9.58,Safe
2026-01-13 06:10:09.106283,SILO_001,8,25.48,1.85,9.99,Safe
2026-01-13 06:10:09.106283,SILO_001,9,22.63,1.61,9.13,Safe
2026-01-13 06:10:09.106283,SILO_001,10,25.53,1.6,8.46,Safe
2026-01-13 07:10:09.106283,SILO_001,0,21.51,2.49,9.54,Safe
2026-01-13 07:10:09.106283,SILO_001,1,21.03,1.91,9.82,Safe
2026-01-13 07:10:09.106283,SILO_001,2,21.12,2.14,6.53,Safe
2026-01-13 07:10:09.106283,SILO_001,3,21.96,1.58,10.63,Safe
2026-01-13 07:10:09.106283,SILO_001,4,21.82,1.96,8.55,Safe
2026-01-13 07:10:09.106283,SILO_001,5,22.99,1.22,7.5,Safe
2026-01-13 07:10:09.106283,SILO_001,6,22.36,2.01,11.07,Safe
2026-01-13 07:10:09.106283,SILO_001,7,23.28,1.26,8.04,Safe
2026-01-13 07:10:09.106283,SILO_001,8,22.99,2.19,10.38,Safe
2026-01-13 07:10:09.106283,SILO_001,9,24.19,2.72,10.08,Safe
2026-01-13 07:10:09.106283,SILO_001,10,27.15,1.74,10.67,Safe
2026-01-13 08:10:09.106283,SILO_001,0,19.25,1.01,14.84,Safe
2026-01-13 08:10:09.106283,SILO_001,1,20.43,2.5,12.05,Safe
2026-01-13 08:10:09.106283,SILO_001,2,19.62,1.76,11.54,Safe
2026-01-13 08:10:09.106283,SILO_001,3,22.02,2.51,10.82,Safe
2026-01-13 08:10:09.106283,SILO_001,4,21.28,2.44,7.65,Safe
2026-01-13 08:10:09.106283,SILO_001,5,23.88,1.67,13.06,Safe
2026-01-13 08:10:09.106283,SILO_001,6,21.83,2.45,9.04,Safe
2026-01-13 08:10:09.106283,SILO_001,7,21.58,1.1,7.92,Safe
2026-01-13 08:10:09.106283,SILO_001,8,25.1,1.77,8.8,Safe
2026-01-13 08:10:09.106283,SILO_001,9,24.89,1.6,10.27,Safe
2026-01-13 08:10:09.106283,SILO_001,10,25.75,1.2,10.9,Safe
2026-01-13 09:10:09.106283,SILO_001,0,19.68,2.01,10.24,Safe
2026-01-13 09:10:09.106283,SILO_001,1,19.94,1.99,9.54,Safe
2026-01-13 09:10:09.106283,SILO_001,2,21.56,1.7,9.0,Safe
2026-01-13 09:10:09.106283,SILO_001,3,21.79,1.67,8.66,Safe
2026-01-13 09:10:09.106283,SILO_001,4,22.42,2.7,12.87,Safe
2026-01-13 09:10:09.106283,SILO_001,5,22.18,2.06,10.74,Safe
2026-01-13 09:10:09.106283,SILO_001,6,24.09,1.58,4.15,Safe
2026-01-13 09:10:09.106283,SILO_001,7,22.82,1.72,11.49,Safe
2026-01-13 09:10:09.106283,SILO_001,8,23.93,1.18,6.06,Safe
2026-01-13 09:10:09.106283,SILO_001,9,22.74,1.49,6.0,Safe
2026-01-13 09:10:09.106283,SILO_001,10,24.06,1.3,6.71,Safe
2026-01-13 10:10:09.106283,SILO_001,0,21.43,1.51,13.45,Safe
2026-01-13 10:10:09.106283,SILO_001,1,19.6,1.86,10.89,Safe
2026-01-13 10:10:09.106283,SILO_001,2,20.25,1.68,10.53,Safe
2026-01-13 10:10:09.106283,SILO_001,3,21.99,2.41,6.96,Safe
2026-01-13 10:10:09.106283,SILO_001,4,22.66,1.62,8.58,Safe
2026-01-13 10:10:09.106283,SILO_001,5,24.34,1.9,9.23,Safe
2026-01-13 10:10:09.106283,SILO_001,6,23.94,1.8,10.29,Safe
2026-01-13 10:10:09.106283,SILO_001,7,21.84,2.05,11.83,Safe
2026-01-13 10:10:09.106283,SILO_001,8,23.92,1.01,14.66,Safe
2026-01-13 10:10:09.106283,SILO_001,9,23.7,1.34,10.65,Safe
2026-01-13 10:10:09.106283,SILO_001,10,25.77,1.73,8.01,Safe
2026-01-13 11:10:09.106283,SILO_001,0,19.3,2.21,8.55,Safe
2026-01-13 11:10:09.106283,SILO_001,1,20.61,1.15,12.51,Safe
2026-01-13 11:10:09.106283,SILO_001,2,21.03,2.4,10.19,Safe
2026-01-13 11:10:09.106283,SILO_001,3,21.34,1.44,9.68,Safe
2026-01-13 11:10:09.106283,SILO_001,4,21.55,2.16,13.23,Safe
2026-01-13 11:10:09.106283,SILO_001,5,22.16,1.74,9.58,Safe
2026-01-13 11:10:09.106283,SILO_001,6,22.16,1.91,8.83,Safe
2026-01-13 11:10:09.106283,SILO_001,7,22.26,2.03,14.28,Safe
2026-01-13 11:10:09.106283,SILO_001,8,24.6,2.05,10.3,Safe
2026-01-13 11:10:09.106283,SILO_001,9,25.36,1.56,11.85,Safe
2026-01-13 11:10:09.106283,SILO_001,10,23.04,1.92,8.85,Safe
2026-01-13 12:10:09.106283,SILO_001,0,19.89,0.98,8.34,Safe
2026-01-13 12:10:09.106283,SILO_001,1,21.02,1.76,10.33,Safe
2026-01-13 12:10:09.106283,SILO_001,2,21.43,1.71,7.64,Safe
2026-01-13 12:10:09.106283,SILO_001,3,20.73,1.65,8.07,Safe
2026-01-13 12:10:09.106283,SILO_001,4,22.86,0.81,10.65,Safe
2026-01-13 12:10:09.106283,SILO_001,5,23.62,1.59,7.56,Safe
2026-01-13 12:10:09.106283,SILO_001,6,22.12,2.43,11.58,Safe
2026-01-13 12:10:09.106283,SILO_001,7,24.53,2.23,9.6,Safe
2026-01-13 12:10:09.106283,SILO_001,8,23.37,1.78,12.14,Safe
2026-01-13 12:10:09.106283,SILO_001,9,23.81,2.11,11.67,Safe
2026-01-13 12:10:09.106283,SILO_001,10,23.62,1.89,7.48,Safe
2026-01-13 13:10:09.106283,SILO_001,0,21.2,1.53,11.72,Safe
2026-01-13 13:10:09.106283,SILO_001,1,20.16,1.41,9.99,Safe
2026-01-13 13:10:09.106283,SILO_001,2,21.81,1.33,9.09,Safe
2026-01-13 13:10:09.106283,SILO_001,3,20.15,1.84,8.95,Safe
2026-01-13 13:10:09.106283,SILO_001,4,21.18,0.37,10.11,Safe
2026-01-13 13:10:09.106283,SILO_001,5,22.88,1.9,9.62,Safe
2026-01-13 13:10:09.106283,SILO_001,6,22.91,1.66,9.97,Safe
2026-01-13 13:10:09.106283,SILO_001,7,23.98,2.65,10.09,Safe
2026-01-13 13:10:09.106283,SILO_001,8,23.0,1.38,8.97,Safe
2026-01-13 13:10:09.106283,SILO_001,9,23.69,2.6,10.76,Safe
2026-01-13 13:10:09.106283,SILO_001,10,24.16,2.71,10.31,Safe
2026-01-13 14:10:09.106283,SILO_001,0,18.99,1.31,7.64,Safe
2026-01-13 14:10:09.106283,SILO_001,1,20.33,1.69,15.36,Safe
2026-01-13 14:10:09.106283,SILO_001,2,20.82,1.17,13.31,Safe
2026-01-13 14:10:09.106283,SILO_001,3,20.34,1.07,8.21,Safe
2026-01-13 14:10:09.106283,SILO_001,4,22.0,2.91,10.63,Safe
2026-01-13 14:10:09.106283,SILO_001,5,22.66,1.95,9.83,Safe
2026-01-13 14:10:09.106283,SILO_001,6,22.8,1.45,9.08,Safe
2026-01-13 14:10:09.106283,SILO_001,7,24.83,2.09,8.91,Safe
2026-01-13 14:10:09.106283,SILO_001,8,24.19,2.15,9.65,Safe
2026-01-13 14:10:09.106283,SILO_001,9,22.48,2.05,7.42,Safe
2026-01-13 14:10:09.106283,SILO_001,10,25.91,1.6,9.94,Safe
2026-01-13 15:10:09.106283,SILO_001,0,20.97,1.69,9.57,Safe
2026-01-13 15:10:09.106283,SILO_001,1,19.14,1.58,9.89,Safe
2026-01-13 15:10:09.106283,SILO_001,2,22.08,1.63,12.99,Safe
2026-01-13 15:10:09.106283,SILO_001,3,22.6,2.48,12.25,Safe
2026-01-13 15:10:09.106283,SILO_001,4,22.99,2.48,11.61,Safe
